"ITTER107","Territorio","TIPO_DATO35","Tipo dato","REATI_PS","Tipo di delitto","SEXISTAT1","Sesso","ETA1","Classe di età","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","SMUGGL","contrabbando","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",96,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","SMUGGL","contrabbando","1","maschi","Y55-64","55-64 anni","FRG","straniero-a","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","SMUGGL","contrabbando","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",10,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","OTHCRIM","altri delitti","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",66052,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","OTHCRIM","altri delitti","1","maschi","Y55-64","55-64 anni","FRG","straniero-a","2019","2019",3560,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","OTHCRIM","altri delitti","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",15018,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","OTHCRIM","altri delitti","2","femmine","Y55-64","55-64 anni","FRG","straniero-a","2019","2019",1366,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","TOT","totale","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",170855,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","TOT","totale","1","maschi","Y55-64","55-64 anni","FRG","straniero-a","2019","2019",7620,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","TOT","totale","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",34632,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","TOT","totale","2","femmine","Y55-64","55-64 anni","FRG","straniero-a","2019","2019",2861,,
"IT","Italia","VICTIM","numero di vittime di delitto","INTENHOM","omicidi volontari consumati","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",1,,
"IT","Italia","VICTIM","numero di vittime di delitto","INTENHOM","omicidi volontari consumati","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","INTENHOM","omicidi volontari consumati","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","INTENHOM","omicidi volontari consumati","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","ROBBHOM","omicidi volontari consumati a scopo di furto o rapina","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","ROBBHOM","omicidi volontari consumati a scopo di furto o rapina","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","ROBBHOM","omicidi volontari consumati a scopo di furto o rapina","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","ROBBHOM","omicidi volontari consumati a scopo di furto o rapina","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","MAFIAHOM","omicidi volontari consumati di tipo mafioso","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","MAFIAHOM","omicidi volontari consumati di tipo mafioso","1","maschi","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","MAFIAHOM","omicidi volontari consumati di tipo mafioso","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","MAFIAHOM","omicidi volontari consumati di tipo mafioso","2","femmine","Y14-17","14-17 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","TERRORHOM","omicidi volontari consumati a scopo terroristico","1","maschi","Y55-64","55-64 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","TERRORHOM","omicidi volontari consumati a scopo terroristico","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","ATTEMPHOM","tentati omicidi","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",2,,
"IT","Italia","VICTIM","numero di vittime di delitto","ATTEMPHOM","tentati omicidi","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","MANSHOM","omicidi preterintenzionali","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","UNINTHOM","omicidi colposi","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",9,,
"IT","Italia","VICTIM","numero di vittime di delitto","UNINTHOM","omicidi colposi","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",7,,
"IT","Italia","VICTIM","numero di vittime di delitto","ROADHOM","omicidi colposi da incidente stradale","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",5,,
"IT","Italia","VICTIM","numero di vittime di delitto","ROADHOM","omicidi colposi da incidente stradale","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",6,,
"IT","Italia","VICTIM","numero di vittime di delitto","BLOWS","percosse","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",1671,,
"IT","Italia","VICTIM","numero di vittime di delitto","BLOWS","percosse","1","maschi","Y55-64","55-64 anni","FRG","straniero-a","2019","2019",59,,
"IT","Italia","VICTIM","numero di vittime di delitto","BLOWS","percosse","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",9,,
"IT","Italia","VICTIM","numero di vittime di delitto","BLOWS","percosse","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",1676,,
"IT","Italia","VICTIM","numero di vittime di delitto","BLOWS","percosse","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",15,,
"IT","Italia","VICTIM","numero di vittime di delitto","CULPINJU","lesioni dolose","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",56,,
"IT","Italia","VICTIM","numero di vittime di delitto","CULPINJU","lesioni dolose","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",59,,
"IT","Italia","VICTIM","numero di vittime di delitto","MENACE","minacce","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",9187,,
"IT","Italia","VICTIM","numero di vittime di delitto","MENACE","minacce","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",47,,
"IT","Italia","VICTIM","numero di vittime di delitto","MENACE","minacce","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",8506,,
"IT","Italia","VICTIM","numero di vittime di delitto","MENACE","minacce","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",55,,
"IT","Italia","VICTIM","numero di vittime di delitto","STALK","stalking","1","maschi","Y55-64","55-64 anni","FRG","straniero-a","2019","2019",11,,
"IT","Italia","VICTIM","numero di vittime di delitto","KIDNAPP","sequestri di persona","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",65,,
"IT","Italia","VICTIM","numero di vittime di delitto","KIDNAPP","sequestri di persona","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",1,,
"IT","Italia","VICTIM","numero di vittime di delitto","KIDNAPP","sequestri di persona","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",2,,
"IT","Italia","VICTIM","numero di vittime di delitto","RAPE","violenze sessuali","1","maschi","Y55-64","55-64 anni","FRG","straniero-a","2019","2019",1,,
"IT","Italia","VICTIM","numero di vittime di delitto","RAPE","violenze sessuali","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","RAPE","violenze sessuali","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",2,,
"IT","Italia","VICTIM","numero di vittime di delitto","RAPEUN18","atti sessuali con minorenne","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",1,,
"IT","Italia","VICTIM","numero di vittime di delitto","RAPEUN18","atti sessuali con minorenne","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","RAPEUN18","atti sessuali con minorenne","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",4,,
"IT","Italia","VICTIM","numero di vittime di delitto","RAPEUN18","atti sessuali con minorenne","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","CORRUPUN18","corruzione di minorenne","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","CORRUPUN18","corruzione di minorenne","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","PROSTI","sfruttamento e favoreggiamento della prostituzione","1","maschi","Y55-64","55-64 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","PROSTI","sfruttamento e favoreggiamento della prostituzione","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",1,,
"IT","Italia","VICTIM","numero di vittime di delitto","PORNO","pornografia minorile e detenzione di materiale pedopornografico","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",6,,
"IT","Italia","VICTIM","numero di vittime di delitto","PORNO","pornografia minorile e detenzione di materiale pedopornografico","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","PORNO","pornografia minorile e detenzione di materiale pedopornografico","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","THEFT","furti","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",97871,,
"IT","Italia","VICTIM","numero di vittime di delitto","THEFT","furti","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",4468,,
"IT","Italia","VICTIM","numero di vittime di delitto","THEFT","furti","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",66485,,
"IT","Italia","VICTIM","numero di vittime di delitto","THEFT","furti","2","femmine","Y55-64","55-64 anni","FRG","straniero-a","2019","2019",6520,,
"IT","Italia","VICTIM","numero di vittime di delitto","THEFT","furti","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",3962,,
"IT","Italia","VICTIM","numero di vittime di delitto","BAGTHEF","furti con strappo","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",46,,
"IT","Italia","VICTIM","numero di vittime di delitto","BAGTHEF","furti con strappo","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",858,,
"IT","Italia","VICTIM","numero di vittime di delitto","BAGTHEF","furti con strappo","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",113,,
"IT","Italia","VICTIM","numero di vittime di delitto","PICKTHEF","furti con destrezza","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",5939,,
"IT","Italia","VICTIM","numero di vittime di delitto","PICKTHEF","furti con destrezza","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",1630,,
"IT","Italia","VICTIM","numero di vittime di delitto","PICKTHEF","furti con destrezza","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",9449,,
"IT","Italia","VICTIM","numero di vittime di delitto","PICKTHEF","furti con destrezza","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",1782,,
"IT","Italia","VICTIM","numero di vittime di delitto","ROBBER","rapine","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",2798,,
"IT","Italia","VICTIM","numero di vittime di delitto","ROBBER","rapine","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",48,,
"IT","Italia","VICTIM","numero di vittime di delitto","ROBBER","rapine","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",1184,,
"IT","Italia","VICTIM","numero di vittime di delitto","ROBBER","rapine","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",34,,
"IT","Italia","VICTIM","numero di vittime di delitto","HOUSEROB","rapine in abitazione","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",123,,
"IT","Italia","VICTIM","numero di vittime di delitto","HOUSEROB","rapine in abitazione","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",2,,
"IT","Italia","VICTIM","numero di vittime di delitto","HOUSEROB","rapine in abitazione","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",115,,
"IT","Italia","VICTIM","numero di vittime di delitto","HOUSEROB","rapine in abitazione","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",4,,
"IT","Italia","VICTIM","numero di vittime di delitto","BANKROB","rapine in banca","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",2,,
"IT","Italia","VICTIM","numero di vittime di delitto","BANKROB","rapine in banca","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","BANKROB","rapine in banca","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",2,,
"IT","Italia","VICTIM","numero di vittime di delitto","BANKROB","rapine in banca","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","SHOPROB","rapine in esercizi commerciali","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",366,,
"IT","Italia","VICTIM","numero di vittime di delitto","SHOPROB","rapine in esercizi commerciali","1","maschi","Y55-64","55-64 anni","FRG","straniero-a","2019","2019",9,,
"IT","Italia","VICTIM","numero di vittime di delitto","SHOPROB","rapine in esercizi commerciali","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",1,,
"IT","Italia","VICTIM","numero di vittime di delitto","SHOPROB","rapine in esercizi commerciali","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",197,,
"IT","Italia","VICTIM","numero di vittime di delitto","SHOPROB","rapine in esercizi commerciali","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","STREETROB","rapine in pubblica via","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",1827,,
"IT","Italia","VICTIM","numero di vittime di delitto","STREETROB","rapine in pubblica via","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",31,,
"IT","Italia","VICTIM","numero di vittime di delitto","STREETROB","rapine in pubblica via","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",646,,
"IT","Italia","VICTIM","numero di vittime di delitto","STREETROB","rapine in pubblica via","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",26,,
"IT","Italia","VICTIM","numero di vittime di delitto","EXTORT","estorsioni","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",864,,
"IT","Italia","VICTIM","numero di vittime di delitto","EXTORT","estorsioni","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",8,,
"IT","Italia","VICTIM","numero di vittime di delitto","EXTORT","estorsioni","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",409,,
"IT","Italia","VICTIM","numero di vittime di delitto","EXTORT","estorsioni","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",8,,
"IT","Italia","VICTIM","numero di vittime di delitto","SWINCYB","truffe e frodi informatiche","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",18522,,
"IT","Italia","VICTIM","numero di vittime di delitto","SWINCYB","truffe e frodi informatiche","1","maschi","Y55-64","55-64 anni","FRG","straniero-a","2019","2019",463,,
"IT","Italia","VICTIM","numero di vittime di delitto","SWINCYB","truffe e frodi informatiche","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",13853,,
"IT","Italia","VICTIM","numero di vittime di delitto","SWINCYB","truffe e frodi informatiche","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",156,,
"IT","Italia","VICTIM","numero di vittime di delitto","CYBERCRIM","delitti informatici","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",996,,
"IT","Italia","VICTIM","numero di vittime di delitto","CYBERCRIM","delitti informatici","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",5,,
"IT","Italia","VICTIM","numero di vittime di delitto","CYBERCRIM","delitti informatici","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",1063,,
"IT","Italia","VICTIM","numero di vittime di delitto","CYBERCRIM","delitti informatici","2","femmine","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",6,,
"IT","Italia","VICTIM","numero di vittime di delitto","USURY","usura","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",20,,
"IT","Italia","VICTIM","numero di vittime di delitto","USURY","usura","1","maschi","Y55-64","55-64 anni","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","USURY","usura","1","maschi","Y_GE65","65 anni e più","FRG","straniero-a","2019","2019",0,,
"IT","Italia","VICTIM","numero di vittime di delitto","USURY","usura","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",9,,
"IT","Italia","VICTIM","numero di vittime di delitto","DAMAGE","danneggiamenti","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",22967,,
"IT","Italia","VICTIM","numero di vittime di delitto","DAMAGE","danneggiamenti","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",12908,,
"IT","Italia","VICTIM","numero di vittime di delitto","DAMAGE","danneggiamenti","2","femmine","Y55-64","55-64 anni","FRG","straniero-a","2019","2019",291,,
"IT","Italia","VICTIM","numero di vittime di delitto","ARSON","incendi","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",186,,
"IT","Italia","VICTIM","numero di vittime di delitto","ARSON","incendi","1","maschi","Y55-64","55-64 anni","FRG","straniero-a","2019","2019",4,,
"IT","Italia","VICTIM","numero di vittime di delitto","ARSON","incendi","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",92,,
"IT","Italia","VICTIM","numero di vittime di delitto","DAMARS","danneggiamento seguito da incendio","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",461,,
"IT","Italia","VICTIM","numero di vittime di delitto","DAMARS","danneggiamento seguito da incendio","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",261,,
"IT","Italia","VICTIM","numero di vittime di delitto","DAMARS","danneggiamento seguito da incendio","2","femmine","Y55-64","55-64 anni","FRG","straniero-a","2019","2019",7,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MASSMURD","strage","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MASSMURD","strage","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",4,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MASSMURD","strage","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",6,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MASSMURD","strage","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MASSMURD","strage","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MASSMURD","strage","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","INTENHOM","omicidi volontari consumati","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",281,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","INTENHOM","omicidi volontari consumati","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",211,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","INTENHOM","omicidi volontari consumati","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",116,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","INTENHOM","omicidi volontari consumati","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",20,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","INTENHOM","omicidi volontari consumati","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",14,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","INTENHOM","omicidi volontari consumati","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",14,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROBBHOM","omicidi volontari consumati a scopo di furto o rapina","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",12,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROBBHOM","omicidi volontari consumati a scopo di furto o rapina","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",6,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROBBHOM","omicidi volontari consumati a scopo di furto o rapina","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",3,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROBBHOM","omicidi volontari consumati a scopo di furto o rapina","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROBBHOM","omicidi volontari consumati a scopo di furto o rapina","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ROBBHOM","omicidi volontari consumati a scopo di furto o rapina","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MAFIAHOM","omicidi volontari consumati di tipo mafioso","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",80,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MAFIAHOM","omicidi volontari consumati di tipo mafioso","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MAFIAHOM","omicidi volontari consumati di tipo mafioso","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MAFIAHOM","omicidi volontari consumati di tipo mafioso","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","TERRORHOM","omicidi volontari consumati a scopo terroristico","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","TERRORHOM","omicidi volontari consumati a scopo terroristico","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","TERRORHOM","omicidi volontari consumati a scopo terroristico","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","TERRORHOM","omicidi volontari consumati a scopo terroristico","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ATTEMPHOM","tentati omicidi","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",569,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ATTEMPHOM","tentati omicidi","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",390,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ATTEMPHOM","tentati omicidi","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",243,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ATTEMPHOM","tentati omicidi","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",40,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","ATTEMPHOM","tentati omicidi","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",26,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","INFANTHOM","infanticidi","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","INFANTHOM","infanticidi","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","INFANTHOM","infanticidi","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","INFANTHOM","infanticidi","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",1,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","INFANTHOM","infanticidi","2","femmine","Y45-54","45-54 anni","TOTAL","totale","2019","2019",0,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MANSHOM","omicidi preterintenzionali","1","maschi","Y25-34","25-34 anni","TOTAL","totale","2019","2019",9,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MANSHOM","omicidi preterintenzionali","1","maschi","Y35-44","35-44 anni","TOTAL","totale","2019","2019",10,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MANSHOM","omicidi preterintenzionali","1","maschi","Y45-54","45-54 anni","TOTAL","totale","2019","2019",6,,
"IT","Italia","OFFEND","numero di autori di delitto denunciati/arrestati dalle Forze di polizia","MANSHOM","omicidi preterintenzionali","2","femmine","Y25-34","25-34 anni","TOTAL","totale","2019","2019",1,,
